EODDate,EODPrice
42051,381.83
42052,375.43
42053,373.37
42054,378.995
42055,383.66
42058,380.14
42059,378.59
42060,385.37
42061,384.8
42062,380.16
42065,385.655
42066,384.61
42067,382.72
42068,387.83
42069,380.09
42072,378.56
42073,369.51
42074,366.37
42075,374.24
42076,370.58
42079,373.35
42080,371.92
42081,375.135
42082,373.24
42083,378.49
42086,375.11
42087,374.09
42088,370.96
42089,367.35
42090,370.56
42093,374.59
42094,372.1
42095,370.255
42096,372.25
42097,372.25
42100,377.04
42101,374.41
42102,381.2
42103,383.54
42104,382.65
42107,382.36
42108,385.11
42109,383.45
42110,386.04
42111,375.56
42114,389.51
42115,391.18
42116,389.8
42117,389.99
42118,445.1
42121,438.56
42122,429.31
42123,429.37
42124,421.78
42125,422.87
42128,423.04
42129,421.19
42130,419.1
42131,426.88
42132,433.69
42135,432.85
42136,431.02
42137,426.87
42138,432.28
42139,426
42142,425.24
42143,421.71
42144,423.86
42145,431.63
42146,427.63
42149,427.63
42150,425.47
42151,431.42
42152,426.57
42153,429.23
42156,430.92
42157,430.99
42158,436.59
42159,430.78
42160,426.95
42163,423.5
42164,425.48
42165,430.77
42166,432.97
42167,429.92
42170,423.67
42171,427.26
42172,427.81
42173,439.39
42174,434.92
42177,436.29
42178,445.99
42179,440.84
42180,440.1
42181,438.1
42184,429.86
42185,434.09
42186,437.39
42187,437.71
42188,437.71
42191,436.04
42192,436.72
42193,429.7
42194,434.39
42195,443.51
42198,455.57
42199,465.57
42200,461.19
42201,475.48
42202,483.01
42205,488.1
42206,488
42207,488.27
42208,482.18
42209,529.42
42212,531.41
42213,526.03
42214,529
42215,536.76
42216,536.15
42219,535.03
42220,531.9
42221,537.01
42222,529.46
42223,522.62
42226,524
42227,527.46
42228,525.91
42229,529.66
42230,531.52
42233,535.22
42234,535.02
42235,532.92
42236,515.78
42237,494.47
42240,463.37
42241,466.37
42242,500.77
42243,518.37
42244,518.01
42247,512.89
42248,496.54
42249,510.55
42250,504.72
42251,499
42254,499
42255,517.54
42256,516.89
42257,522.24
42258,529.44
42261,521.38
42262,522.37
42263,527.39
42264,538.87
42265,540.26
42268,548.39
42269,538.4
42270,536.07
42271,533.75
42272,524.25
42275,504.06
42276,496.07
42277,511.89
42278,520.72
42279,532.54
42282,543.68
42283,537.48
42284,541.94
42285,533.16
42286,539.8
42289,550.19
42290,548.9
42291,544.83
42292,562.44
42293,570.76
42296,573.15
42297,560.88
42298,555.77
42299,563.91
42300,599.03
42303,608.61
42304,611.01
42305,617.1
42306,626.55
42307,625.9
42310,628.35
42311,625.31
42312,640.95
42313,655.65
42314,659.37
42317,655.49
42318,659.68
42319,673.25
42320,665.6
42321,642.35
42324,647.81
42325,643.3
42326,663.54
42327,661.27
42328,668.45
42331,678.99
42332,671.15
42333,675.34
42334,675.34
42335,673.26
42338,664.8
42339,679.06
42340,676.01
42341,666.25
42342,672.64
42345,669.83
42346,677.33
42347,664.79
42348,662.32
42349,640.15
42352,657.91
42353,658.64
42354,675.77
42355,670.65
42356,664.14
42359,664.51
42360,663.15
42361,663.7
42362,662.79
42363,662.79
42366,675.2
42367,693.97
42368,689.07
42369,675.89
42370,675.89
42373,636.99
42374,633.79
42375,632.65
42376,607.94
42377,607.05
42380,617.74
42381,617.89
42382,581.81
42383,593
42384,570.18
42387,570.18
42388,574.48
42389,571.77
42390,575.02
42391,596.38
42394,596.53
42395,601.25
42396,583.35
42397,635.35
42398,587
42401,574.81
42402,552.1
42403,531.07
42404,536.26
42405,502.13
42408,488.1
42409,482.07
42410,490.48
42411,503.82
42412,507.08
42415,507.08
42416,521.1
42417,534.1
42418,525
42419,534.9
42422,559.5
42423,552.94
42424,554.04
42425,555.15
42426,555.23
42429,552.52
42430,579.04
42431,580.21
42432,577.49
42433,575.14
42436,562.8
42437,560.26
42438,559.47
42439,558.93
42440,569.61
42443,573.37
42444,577.02
42445,574.27
42446,559.44
42447,552.08
42450,553.98
42451,560.48
42452,569.63
42453,582.95
42454,582.95
42457,579.87
42458,593.86
42459,598.69
42460,593.64
42461,598.5
42464,593.19
42465,586.14
42466,602.08
42467,591.43
42468,594.6
42471,595.93
42472,603.17
42473,614.82
42474,620.75
42475,625.89
42478,635.35
42479,627.9
42480,632.99
42481,631
42482,620.5
42485,626.2
42486,616.88
42487,606.57
42488,602
42489,659.59
42492,683.85
42493,671.32
42494,670.9
42495,659.09
42496,673.95
42499,679.75
42500,703.07
42501,713.23
42502,717.93
42503,709.92
42506,710.66
42507,695.27
42508,697.45
42509,698.52
42510,702.8
42513,696.75
42514,704.2
42515,708.35
42516,714.91
42517,712.24
42520,712.24
42521,722.79
42522,719.44
42523,728.24
42524,725.54
42527,726.73
42528,723.74
42529,726.64
42530,727.65
42531,717.91
42534,715.24
42535,719.3
42536,714.26
42537,717.51
42538,706.39
42541,714.01
42542,715.82
42543,710.6
42544,722.08
42545,698.96
42548,691.36
42549,707.95
42550,715.6
42551,715.62
42552,725.68
42555,725.68
42556,728.1
42557,737.61
42558,736.57
42559,745.81
42562,753.78
42563,748.21
42564,742.63
42565,741.2
42566,735.44
42569,736.07
42570,739.95
42571,745.72
42572,744.43
42573,744.86
42576,739.61
42577,735.59
42578,736.67
42579,752.61
42580,758.81
42583,767.74
42584,760.58
42585,754.64
42586,760.77
42587,765.98
42590,766.56
42591,768.31
42592,768.56
42593,771.24
42594,772.56
42597,768.49
42598,764.04
42599,764.63
42600,764.46
42601,757.31
42604,759.48
42605,762.45
42606,757.25
42607,759.22
42608,769
42611,771.29
42612,767.58
42613,769.16
42614,770.62
42615,772.44
