EODDate,EODPrice
42366,762.51
42367,776.6
42368,771
42369,758.88
42370,758.88
42373,741.84
42374,742.58
42375,743.62
42376,726.39
42377,714.47
42380,716.03
42381,726.07
42382,700.56
42383,714.72
42384,694.45
42387,694.45
42388,701.79
42389,698.45
42390,706.59
42391,725.25
42394,711.67
42395,713.04
42396,699.99
42397,730.96
42398,742.95
42401,752
42402,764.65
42403,726.95
42404,708.01
42405,683.57
42408,682.74
42409,678.11
42410,684.12
42411,683.11
42412,682.4
42415,682.4
42416,691
42417,708.4
42418,697.35
42419,700.91
42422,706.46
42423,695.85
42424,699.56
42425,705.75
42426,705.07
42429,697.77
42430,718.81
42431,718.85
42432,712.42
42433,710.89
42436,695.16
42437,693.97
42438,705.24
42439,712.82
42440,726.82
42443,730.49
42444,728.33
42445,736.09
42446,737.78
42447,737.6
42450,742.09
42451,740.75
42452,738.06
42453,735.3
42454,735.3
42457,733.53
42458,744.77
42459,750.53
42460,744.95
42461,749.91
42464,745.29
42465,737.8
42466,745.69
42467,740.28
42468,739.15
42471,736.1
42472,743.09
42473,751.72
42474,753.2
42475,759
42478,766.61
42479,753.93
42480,752.67
42481,759.14
42482,718.77
42485,723.15
42486,708.14
42487,705.84
42488,691.02
42489,693.01
42492,698.21
42493,692.36
42494,695.7
42495,701.43
42496,711.12
42499,712.9
42500,723.18
42501,715.29
42502,713.31
42503,710.83
42506,716.49
42507,706.23
42508,706.63
42509,700.32
42510,709.74
42513,704.24
42514,720.09
42515,725.27
42516,724.12
42517,732.66
42520,732.66
42521,735.72
42522,734.15
42523,730.4
42524,722.34
42527,716.55
42528,716.65
42529,728.28
42530,728.58
42531,719.41
42534,718.36
42535,718.27
42536,718.92
42537,710.36
42538,691.72
42541,693.71
42542,695.94
42543,697.46
42544,701.87
42545,675.22
42548,668.26
42549,680.04
42550,684.11
42551,692.1
42552,699.21
42555,699.21
42556,694.49
42557,697.77
42558,695.36
42559,705.63
42562,715.09
42563,720.64
42564,716.98
42565,720.95
42566,719.85
42569,733.78
42570,736.96
42571,741.19
42572,738.63
42573,742.74
42576,739.77
42577,738.42
42578,741.77
42579,745.91
42580,768.79
42583,772.88
42584,771.07
42585,773.18
42586,771.61
42587,782.22
42590,781.76
42591,784.26
42592,784.68
42593,784.85
42594,783.22
42597,782.44
42598,777.14
42599,779.91
42600,777.5
42601,775.42
42604,772.15
42605,772.08
42606,769.64
42607,769.41
42608,769.54
42611,772.15
42612,769.09
42613,767.05
42614,768.78
42615,771.46
42618,771.46
42619,780.08
42620,780.35
42621,775.32
42622,759.66
42625,769.02
42626,759.69
42627,762.49
42628,771.76
42629,768.88
42632,765.7
42633,771.41
42634,776.22
42635,787.21
42636,786.9
42639,774.21
42640,783.01
42641,781.56
42642,775.01
42643,777.29
42646,772.56
42647,776.43
42648,776.47
42649,776.86
42650,775.08
42653,785.94
42654,783.07
42655,786.14
42656,778.19
42657,778.53
42660,779.96
42661,795.26
42662,801.56
42663,796.97
42664,799.37
42667,813.11
42668,807.67
42669,799.07
42670,795.35
42671,795.37
42674,784.54
42675,783.61
42676,768.7
42677,762.13
42678,762.02
42681,782.52
42682,790.51
42683,785.31
42684,762.56
42685,754.02
42688,736.08
42689,758.49
42690,764.48
42691,771.23
42692,760.54
42695,769.2
42696,768.27
42697,760.99
42698,760.99
42699,761.68
42702,768.24
42703,770.84
42704,758.04
42705,747.92
42706,750.5
42709,762.52
42710,759.11
42711,771.19
42712,776.42
42713,789.29
42716,789.27
42717,796.1
42718,797.07
42719,797.85
42720,790.8
42723,794.2
42724,796.42
42725,794.56
42726,791.26
42727,789.91
42730,789.91
42731,791.55
42732,785.05
42733,782.79
42734,771.82
42737,771.82
42738,786.14
42739,786.9
42740,794.02
42741,806.15
42744,806.65
42745,804.79
42746,807.91
42747,806.36
42748,807.88
42751,807.88
42752,804.61
42753,806.07
42754,802.175
42755,805.02
42758,819.31
42759,823.87
42760,835.67
42761,832.15
42762,823.31
42765,802.32
42766,796.79
42767,795.695
42768,798.53
42769,801.49
42772,801.34
42773,806.97
42774,808.38
42775,809.56
42776,813.67
42779,819.24
42780,820.45
42781,818.98
42782,824.16
42783,828.07
42786,828.07
42787,831.66
42788,830.76
42789,831.33
42790,828.64
42793,829.28
42794,823.21
42795,835.24
42796,830.63
42797,829.08
42800,827.78
42801,831.91
42802,835.37
42803,838.68
42804,843.25
42807,845.54
42808,845.62
42809,847.2
42810,848.78
42811,852.12
42814,848.4
42815,830.46
42816,829.59
42817,817.58
42818,814.43
42821,819.51
42822,820.92
42823,831.41
42824,831.5
42825,829.56
42828,838.55
42829,834.57
42830,831.41
42831,827.88
42832,824.67
42835,824.73
42836,823.35
42837,824.32
42838,823.56
42839,823.56
42842,837.17
42843,836.82
42844,838.21
42845,841.65
42846,843.19
42849,862.76
42850,872.3
42851,871.73
42852,874.25
42853,905.96
42856,912.57
42857,916.44
42858,927.04
42859,931.66
42860,927.13
42863,934.3
42864,932.17
42865,928.78
42866,930.6
42867,932.22
42870,937.08
42871,943
42872,919.62
42873,930.24
42874,934.01
42877,941.86
42878,948.82
42879,954.96
42880,969.54
42881,971.47
42884,971.47
42885,975.88
42886,964.86
42887,966.95
42888,975.6
42891,983.68
42892,976.57
42893,981.08
42894,983.41
42895,949.83
42898,942.9
42899,953.4
42900,950.76
42901,942.31
42902,939.78
42905,957.37
42906,950.63
42907,959.45
42908,957.09
42909,965.59
42912,952.27
42913,927.33
42914,940.49
42915,917.79
42916,908.73
42919,898.7
42920,898.7
42921,911.71
42922,906.69
42923,918.59
42926,928.8
42927,930.09
42928,943.83
42929,947.16
42930,955.99
42933,953.42
42934,965.4
42935,970.89
42936,968.15
42937,972.92
42940,980.34
42941,950.7
42942,947.8
42943,934.09
42944,941.53
42947,930.5
42948,930.83
42949,930.39
42950,923.65
42951,927.96
42954,929.36
42955,926.79
42956,922.9
42957,907.24
42958,914.39
42961,922.67
42962,922.22
42963,926.96
42964,910.98
42965,910.67
42968,906.66
42969,924.69
42970,927
42971,921.28
42972,915.89
42975,913.81
42976,921.29
42977,929.57
42978,939.33
42979,937.34
42982,937.34
42983,928.45
42984,927.81
42985,935.186
