EODDate,EODPrice
40422,1080.29
40423,1090.1
40424,1104.51
40427,1104.51
40428,1091.84
40429,1098.87
40430,1104.18
40431,1109.55
40434,1121.9
40435,1121.1
40436,1125.07
40437,1124.66
40438,1125.59
40441,1142.71
40442,1139.78
40443,1134.28
40444,1124.83
40445,1148.67
40448,1142.16
40449,1147.7
40450,1144.73
40451,1141.2
40452,1146.24
40455,1137.03
40456,1160.75
40457,1159.97
40458,1158.06
40459,1165.15
40462,1165.32
40463,1169.77
40464,1178.1
40465,1173.81
40466,1176.19
40469,1184.71
40470,1165.9
40471,1178.17
40472,1180.26
40473,1183.08
40476,1185.62
40477,1185.64
40478,1182.45
40479,1183.78
40480,1183.26
40483,1184.38
40484,1193.57
40485,1197.96
40486,1221.06
40487,1225.85
40490,1223.25
40491,1213.4
40492,1218.71
40493,1213.54
40494,1199.21
40497,1197.75
40498,1178.34
40499,1178.59
40500,1196.69
40501,1199.73
40504,1197.84
40505,1180.73
40506,1198.35
40507,1198.35
40508,1189.4
40511,1187.76
40512,1180.55
40513,1206.07
40514,1221.53
40515,1224.71
40518,1223.12
40519,1223.75
40520,1228.28
40521,1233
40522,1240.4
40525,1240.46
40526,1241.59
40527,1235.23
40528,1242.87
40529,1243.91
40532,1247.08
40533,1254.6
40534,1258.84
40535,1256.77
40536,1256.77
40539,1257.54
40540,1258.51
40541,1259.78
40542,1257.88
40543,1257.64
40546,1271.87
40547,1270.2
40548,1276.56
40549,1273.85
40550,1271.5
40553,1269.75
40554,1274.48
40555,1285.96
40556,1283.76
40557,1293.24
40560,1293.24
40561,1295.02
40562,1281.92
40563,1280.26
40564,1283.35
40567,1290.84
40568,1291.18
40569,1296.63
40570,1299.54
40571,1276.34
40574,1286.12
40575,1307.59
40576,1304.03
40577,1307.1
40578,1310.87
40581,1319.05
40582,1324.57
40583,1320.88
40584,1321.87
40585,1329.15
40588,1332.32
40589,1328.01
40590,1336.32
40591,1340.43
40592,1343.01
40595,1343.01
40596,1315.44
40597,1307.4
40598,1306.1
40599,1319.88
40602,1327.22
40603,1306.33
40604,1308.44
40605,1330.97
40606,1321.15
40609,1310.13
40610,1321.82
40611,1320.02
40612,1295.11
40613,1304.28
40616,1296.39
40617,1281.87
40618,1256.88
40619,1273.72
40620,1279.2
40623,1298.38
40624,1293.77
40625,1297.54
40626,1309.66
40627,1313.8
40630,1310.19
40631,1319.44
40632,1328.26
40633,1325.83
40634,1332.41
40637,1332.87
40638,1332.63
40639,1335.54
40640,1333.51
40641,1328.17
40644,1324.46
40645,1314.16
40646,1314.41
40647,1314.52
40648,1319.68
40651,1305.14
40652,1312.62
40653,1330.36
40654,1337.38
40655,1337.38
40658,1335.25
40659,1347.24
40660,1355.66
40661,1360.48
40662,1363.61
40665,1361.22
40666,1356.62
40667,1347.32
40668,1335.1
40669,1340.2
40672,1346.29
40673,1357.16
40674,1342.08
40675,1348.65
40676,1337.77
40679,1329.47
40680,1328.98
40681,1340.68
40682,1343.6
40683,1333.27
40686,1317.37
40687,1316.28
40688,1320.47
40689,1325.69
40690,1331.1
40693,1331.1
40694,1345.2
40695,1314.55
40696,1312.94
40697,1300.16
40700,1286.17
40701,1284.94
40702,1279.56
40703,1289
40704,1270.98
40707,1271.83
40708,1287.87
40709,1265.42
40710,1267.64
40711,1271.5
40714,1278.36
40715,1295.52
40716,1287.14
40717,1283.5
40718,1268.45
40721,1280.1
40722,1296.67
40723,1307.41
40724,1320.64
40725,1339.67
40728,1339.67
40729,1337.88
40730,1339.22
40731,1353.22
40732,1343.8
40735,1319.49
40736,1313.64
40737,1317.72
40738,1308.87
40739,1316.14
40742,1305.44
40743,1326.73
40744,1325.84
40745,1343.8
40746,1345.02
40749,1337.43
40750,1331.94
40751,1304.89
40752,1300.67
40753,1292.28
40756,1286.94
40757,1254.05
40758,1260.34
40759,1200.07
40760,1199.38
40763,1119.46
40764,1172.53
40765,1120.76
40766,1172.64
40767,1178.81
40770,1204.49
40771,1192.76
40772,1193.89
40773,1140.65
40774,1123.53
40777,1123.82
40778,1162.35
40779,1177.6
40780,1159.27
40781,1176.8
40784,1210.08
40785,1212.92
40786,1218.89
40787,1204.42
40788,1173.97
40791,1173.97
40792,1165.24
40793,1198.62
40794,1185.9
40795,1154.23
40798,1162.27
40799,1172.87
40800,1188.68
40801,1209.11
40802,1216.01
40805,1204.09
40806,1202.09
40807,1166.76
40808,1129.56
40809,1136.43
40812,1162.95
40813,1175.38
40814,1151.06
40815,1160.4
40816,1131.42
40819,1099.23
40820,1123.95
40821,1144.03
40822,1164.97
40823,1155.46
40826,1194.89
40827,1195.54
40828,1207.25
40829,1203.66
40830,1224.58
40833,1200.86
40834,1225.38
40835,1209.88
40836,1215.39
40837,1238.25
40840,1254.19
40841,1229.05
40842,1242
40843,1284.59
40844,1285.09
40847,1253.3
40848,1218.28
40849,1237.9
40850,1261.15
40851,1253.23
40854,1261.12
40855,1275.92
40856,1229.1
40857,1239.69
40858,1263.85
40861,1251.78
40862,1257.81
40863,1236.91
40864,1216.13
40865,1215.65
40868,1192.98
40869,1188.04
40870,1161.79
40871,1161.79
40872,1158.67
40875,1192.55
40876,1195.19
40877,1246.96
40878,1244.58
40879,1244.28
40882,1257.08
40883,1258.47
40884,1261.01
40885,1234.35
40886,1255.19
40889,1236.47
40890,1225.73
40891,1211.82
40892,1215.75
40893,1219.66
40896,1205.35
40897,1241.3
40898,1243.72
40899,1254
40900,1265.33
40903,1265.33
40904,1265.43
40905,1249.64
40906,1263.02
40907,1257.6
40910,1257.6
40911,1277.06
40912,1277.3
40913,1281.06
40914,1277.81
40917,1280.7
40918,1292.08
40919,1292.48
40920,1295.5
40921,1289.09
40924,1289.09
40925,1293.67
40926,1308.04
40927,1314.5
40928,1315.38
40931,1316
40932,1314.65
40933,1326.05
40934,1318.43
40935,1316.33
40938,1313.01
40939,1312.41
40940,1324.09
40941,1325.54
40942,1344.9
40945,1344.33
40946,1347.05
40947,1349.96
40948,1351.95
40949,1342.64
40952,1351.77
40953,1350.5
40954,1343.23
40955,1358.04
40956,1361.23
40959,1361.23
40960,1362.21
40961,1357.66
40962,1363.46
40963,1365.74
40966,1367.59
40967,1372.18
40968,1365.68
40969,1374.09
40970,1369.63
40973,1364.33
40974,1343.36
40975,1352.63
40976,1365.91
40977,1370.87
40980,1371.09
40981,1395.95
40982,1394.28
40983,1402.6
40984,1404.17
40987,1409.75
40988,1405.52
40989,1402.89
40990,1392.78
40991,1397.11
40994,1416.51
40995,1412.52
40996,1405.54
40997,1403.28
40998,1408.47
41001,1419.04
41002,1413.38
41003,1398.96
41004,1398.08
41005,1398.08
41008,1382.2
41009,1358.59
41010,1368.71
41011,1387.57
41012,1370.26
41015,1369.57
41016,1390.78
41017,1385.14
41018,1376.92
41019,1378.53
41022,1366.94
41023,1371.97
41024,1390.69
41025,1399.98
41026,1403.36
41029,1397.91
41030,1405.82
41031,1402.31
41032,1391.57
41033,1369.1
41036,1369.58
41037,1363.72
41038,1354.58
41039,1357.99
41040,1353.39
41043,1338.35
41044,1330.66
41045,1324.8
41046,1304.86
41047,1295.22
41050,1315.99
41051,1316.63
41052,1318.86
41053,1320.68
41054,1317.82
41057,1317.82
41058,1332.42
41059,1313.32
41060,1310.33
41061,1278.04
41064,1278.18
41065,1285.5
41066,1315.13
41067,1314.99
41068,1325.66
41071,1308.93
41072,1324.18
41073,1314.88
41074,1329.1
41075,1342.84
41078,1344.78
41079,1357.98
41080,1355.69
41081,1325.51
41082,1335.02
41085,1313.72
41086,1319.99
41087,1331.85
41088,1329.04
41089,1362.16
41092,1365.51
41093,1374.02
41094,1374.02
41095,1367.58
41096,1354.68
41099,1352.46
41100,1341.47
41101,1341.45
41102,1334.76
41103,1356.78
41106,1353.64
41107,1363.67
41108,1372.78
41109,1376.51
41110,1362.66
41113,1350.52
41114,1338.31
41115,1337.89
41116,1360.02
41117,1385.97
41120,1385.3
41121,1379.32
41122,1375.14
41123,1365
41124,1390.99
41127,1394.23
41128,1401.35
41129,1402.22
41130,1402.8
41131,1405.87
41134,1404.11
41135,1403.93
41136,1405.53
41137,1415.51
41138,1418.16
41141,1418.13
41142,1413.17
41143,1413.49
41144,1402.08
41145,1411.13
41148,1410.44
41149,1409.3
41150,1410.49
41151,1399.48
41152,1406.58
41155,1406.58
41156,1404.94
41157,1403.44
41158,1432.12
41159,1437.92
41162,1429.08
41163,1433.56
41164,1436.56
41165,1459.99
41166,1465.77
41169,1461.19
41170,1459.32
41171,1461.05
41172,1460.26
41173,1460.15
41176,1456.89
41177,1441.59
41178,1433.32
41179,1447.15
41180,1440.67
41183,1444.49
41184,1445.75
41185,1450.99
41186,1461.4
41187,1460.93
41190,1455.88
41191,1441.48
41192,1432.56
41193,1432.84
41194,1428.59
41197,1440.13
41198,1454.92
41199,1460.91
41200,1457.34
41201,1433.19
41204,1433.82
41205,1413.11
41206,1408.75
41207,1412.97
41208,1411.94
41211,1411.94
41212,1411.94
41213,1412.16
41214,1427.59
41215,1414.2
41218,1417.26
41219,1428.39
41220,1394.53
41221,1377.51
41222,1379.85
41225,1380.03
41226,1374.53
41227,1355.49
41228,1353.33
41229,1359.88
41232,1386.89
41233,1387.81
41234,1391.03
41235,1391.03
41236,1409.15
41239,1406.29
41240,1398.94
41241,1409.93
41242,1415.95
41243,1416.18
41246,1409.46
41247,1407.05
41248,1409.28
41249,1413.94
41250,1418.07
41253,1418.55
41254,1427.84
41255,1428.48
41256,1419.45
41257,1413.58
41260,1430.36
41261,1446.79
41262,1435.81
41263,1443.69
41264,1430.15
41267,1426.66
41268,1426.66
41269,1419.83
41270,1418.1
41271,1402.43
41274,1426.19
41275,1426.19
41276,1462.42
41277,1459.37
41278,1466.47
41281,1461.89
41282,1457.15
41283,1461.02
41284,1472.12
41285,1472.05
41288,1470.68
41289,1472.34
41290,1472.63
41291,1480.94
41292,1485.98
41295,1485.98
41296,1492.56
41297,1494.81
41298,1494.82
41299,1502.96
41302,1500.18
41303,1507.84
41304,1501.96
41305,1498.11
41306,1513.17
41309,1495.71
41310,1511.29
41311,1512.12
41312,1509.39
41313,1517.93
41316,1517.01
41317,1519.43
41318,1520.33
41319,1521.38
41320,1519.79
41323,1519.79
41324,1530.94
41325,1511.95
41326,1502.42
41327,1515.6
41330,1487.85
41331,1496.94
41332,1515.99
41333,1514.68
41334,1518.2
41337,1525.2
41338,1539.79
41339,1541.46
41340,1544.26
41341,1551.18
41344,1556.22
41345,1552.48
41346,1554.52
41347,1563.23
41348,1560.7
41351,1552.1
41352,1548.34
41353,1558.71
41354,1545.8
41355,1556.89
41358,1551.69
41359,1563.77
41360,1562.85
41361,1569.19
41362,1569.19
41365,1562.17
41366,1570.25
41367,1553.69
41368,1559.98
41369,1553.28
41372,1563.07
41373,1568.61
41374,1587.73
41375,1593.37
41376,1588.85
41379,1552.36
41380,1574.57
41381,1552.01
41382,1541.61
41383,1555.25
41386,1562.5
41387,1578.78
41388,1578.79
41389,1585.16
41390,1582.24
41393,1593.61
41394,1597.57
41395,1582.7
41396,1597.59
41397,1614.42
41400,1617.5
41401,1625.96
41402,1632.69
41403,1626.67
41404,1633.7
41407,1633.77
41408,1650.34
41409,1658.78
41410,1650.47
41411,1667.47
41414,1666.29
41415,1669.16
41416,1655.35
41417,1650.51
41418,1649.6
41421,1649.6
41422,1660.06
41423,1648.36
41424,1654.41
41425,1630.74
41428,1640.42
41429,1631.38
41430,1608.9
41431,1622.56
41432,1643.38
41435,1642.81
41436,1626.13
41437,1612.52
41438,1636.36
41439,1626.73
41442,1639.04
41443,1651.81
41444,1628.93
41445,1588.19
41446,1592.43
41449,1573.09
41450,1588.03
41451,1603.26
41452,1613.2
41453,1606.28
41456,1614.96
41457,1614.08
41458,1615.41
41459,1615.41
41460,1631.89
41463,1640.46
41464,1652.32
41465,1652.62
41466,1675.02
41467,1680.19
41470,1682.5
41471,1676.26
41472,1680.91
41473,1689.37
41474,1692.09
41477,1695.53
41478,1692.39
41479,1685.94
41480,1690.25
41481,1691.65
41484,1685.33
41485,1685.96
41486,1685.73
41487,1706.87
41488,1709.67
41491,1707.14
41492,1697.37
41493,1690.91
41494,1697.48
41495,1691.42
41498,1689.47
41499,1694.16
41500,1685.39
41501,1661.32
41502,1655.83
41505,1646.06
41506,1652.35
41507,1642.8
41508,1656.96
41509,1663.5
41512,1656.78
41513,1630.48
41514,1634.96
41515,1638.17
41516,1632.97
41519,1632.97
41520,1639.77
41521,1653.08
41522,1655.08
41523,1655.17
41526,1671.71
41527,1683.99
41528,1689.13
41529,1683.42
41530,1687.99
41533,1697.6
41534,1704.76
41535,1725.52
41536,1722.34
41537,1709.91
41540,1701.84
41541,1697.42
41542,1692.77
41543,1698.67
41544,1691.75
41547,1681.55
41548,1695
41549,1693.87
41550,1678.66
41551,1690.5
41554,1676.12
41555,1655.45
41556,1656.4
41557,1692.56
41558,1703.2
41561,1710.14
41562,1698.06
41563,1721.54
41564,1733.15
41565,1744.5
41568,1744.66
41569,1754.67
41570,1746.38
41571,1752.07
41572,1759.77
41575,1762.11
41576,1771.95
41577,1763.31
41578,1756.54
41579,1761.64
41582,1767.93
41583,1762.97
41584,1770.49
41585,1747.15
41586,1770.61
41589,1771.89
41590,1767.69
41591,1782
41592,1790.62
41593,1798.18
41596,1791.53
41597,1787.87
41598,1781.37
41599,1795.85
41600,1804.76
41603,1802.48
41604,1802.75
41605,1807.23
41606,1807.23
41607,1805.81
41610,1800.9
41611,1795.15
41612,1792.81
41613,1785.03
41614,1805.09
41617,1808.37
41618,1802.62
41619,1782.22
41620,1775.5
41621,1775.32
41624,1786.54
41625,1781
41626,1810.65
41627,1809.6
41628,1818.32
41631,1827.99
41632,1833.32
41633,1833.32
41634,1842.02
41635,1841.4
41638,1841.07
41639,1848.36
41640,1848.36
41641,1831.98
41642,1831.37
41645,1826.77
41646,1837.88
41647,1837.49
41648,1838.13
41649,1842.37
41652,1819.2
41653,1838.88
41654,1848.38
41655,1845.89
41656,1838.7
41659,1838.7
41660,1843.8
41661,1844.86
41662,1828.46
41663,1790.29
41666,1781.56
41667,1792.5
41668,1774.2
41669,1794.19
41670,1782.59
41673,1741.89
41674,1755.2
41675,1751.64
41676,1773.43
41677,1797.02
41680,1799.84
41681,1819.75
41682,1819.26
41683,1829.83
41684,1838.63
41687,1838.63
41688,1840.76
41689,1828.75
41690,1839.78
41691,1836.25
41694,1847.61
41695,1845.12
41696,1845.16
41697,1854.29
41698,1859.45
41701,1845.73
41702,1873.91
41703,1873.81
41704,1877.03
41705,1878.04
41708,1877.17
41709,1867.63
41710,1868.2
41711,1846.34
41712,1841.13
41715,1858.83
41716,1872.25
41717,1860.77
41718,1872.01
41719,1866.52
41722,1857.44
41723,1865.62
41724,1852.56
41725,1849.04
41726,1857.62
41729,1872.34
41730,1885.52
41731,1890.9
41732,1888.77
41733,1865.09
41736,1845.04
41737,1851.96
41738,1872.18
41739,1833.08
41740,1815.69
41743,1830.61
41744,1842.98
41745,1862.31
41746,1864.85
41747,1864.85
41750,1871.89
41751,1879.55
41752,1875.39
41753,1878.61
41754,1863.4
41757,1869.43
41758,1878.33
41759,1883.95
41760,1883.68
41761,1881.14
41764,1884.66
41765,1867.72
41766,1878.21
41767,1875.63
41768,1878.48
41771,1896.65
41772,1897.45
41773,1888.53
41774,1870.85
41775,1877.86
41778,1885.08
41779,1872.83
41780,1888.03
41781,1892.49
41782,1900.53
41785,1900.53
41786,1911.91
41787,1909.78
41788,1920.03
41789,1923.57
41792,1924.97
41793,1924.24
41794,1927.88
41795,1940.46
41796,1949.44
41799,1951.27
41800,1950.79
41801,1943.89
41802,1930.11
41803,1936.16
41806,1937.78
41807,1941.99
41808,1956.98
41809,1959.48
41810,1962.87
41813,1962.61
41814,1949.98
41815,1959.53
41816,1957.22
41817,1960.96
41820,1960.23
41821,1973.32
41822,1974.62
41823,1985.44
41824,1985.44
41827,1977.65
41828,1963.71
41829,1972.83
41830,1964.68
41831,1967.57
41834,1977.1
41835,1973.28
41836,1981.57
41837,1958.12
41838,1978.22
41841,1973.63
41842,1983.53
41843,1987.01
41844,1987.98
41845,1978.34
41848,1978.91
41849,1969.95
41850,1970.07
41851,1930.67
41852,1925.15
41855,1938.99
41856,1920.21
41857,1920.24
41858,1909.57
41859,1931.59
41862,1936.92
41863,1933.75
41864,1946.72
41865,1955.18
41866,1955.06
41869,1971.74
41870,1981.6
41871,1986.51
41872,1992.37
41873,1988.4
41876,1997.92
41877,2000.02
41878,2000.12
41879,1996.74
41880,2003.37
41883,2003.37
41884,2002.28
41885,2000.72
41886,1997.65
41887,2007.71
41890,2001.54
41891,1988.44
41892,1995.69
41893,1997.45
41894,1985.54
41897,1984.13
41898,1998.98
41899,2001.57
41900,2011.36
41901,2010.4
41904,1994.29
41905,1982.77
41906,1998.3
41907,1965.99
41908,1982.85
41911,1977.8
41912,1972.29
41913,1946.16
41914,1946.17
41915,1967.9
41918,1964.82
41919,1935.1
41920,1968.89
41921,1928.21
41922,1906.13
41925,1874.74
41926,1877.7
41927,1862.49
41928,1862.76
41929,1886.76
41932,1904.01
41933,1941.28
41934,1927.11
41935,1950.82
41936,1964.58
41939,1961.63
41940,1985.05
41941,1982.3
41942,1994.65
41943,2018.05
41946,2017.81
41947,2012.1
41948,2023.57
41949,2031.21
41950,2031.92
41953,2038.26
41954,2039.68
41955,2038.25
41956,2039.33
41957,2039.82
41960,2041.32
41961,2051.8
41962,2048.72
41963,2052.75
41964,2063.5
41967,2069.41
41968,2067.03
41969,2072.83
41970,2072.83
41971,2067.56
41974,2053.44
41975,2066.55
41976,2074.33
41977,2071.92
41978,2075.37
41981,2060.31
41982,2059.82
41983,2026.14
41984,2035.33
41985,2002.33
41988,1989.63
41989,1972.74
41990,2012.89
41991,2061.23
41992,2070.65
41995,2078.54
41996,2082.17
41997,2081.88
41998,2081.88
41999,2088.77
42002,2090.57
42003,2080.35
42004,2058.9
42005,2058.9
42006,2058.2
42009,2020.58
42010,2002.61
42011,2025.9
42012,2062.14
42013,2044.81
42016,2028.26
42017,2023.03
42018,2011.27
42019,1992.67
42020,2019.42
42023,2019.42
42024,2022.55
42025,2032.12
42026,2063.15
42027,2051.82
42030,2057.09
42031,2029.55
42032,2002.16
42033,2021.25
42034,1994.99
42037,2020.85
42038,2050.03
42039,2041.51
42040,2062.52
42041,2055.47
42044,2046.74
42045,2068.59
42046,2068.53
42047,2088.48
42048,2096.99
42051,2096.99
42052,2100.34
42053,2099.68
42054,2097.45
42055,2110.3
42058,2109.66
42059,2115.48
42060,2113.86
42061,2110.74
42062,2104.5
42065,2117.39
42066,2107.78
42067,2098.53
42068,2101.04
42069,2071.26
42072,2079.43
42073,2044.16
42074,2040.24
42075,2065.95
42076,2053.4
42079,2081.19
42080,2074.28
42081,2099.5
42082,2089.27
42083,2108.1
42086,2104.42
42087,2091.5
42088,2061.05
42089,2056.15
42090,2061.02
42093,2086.24
42094,2067.89
42095,2059.69
42096,2066.96
42097,2066.96
42100,2080.62
42101,2076.33
42102,2081.9
42103,2091.18
42104,2102.06
42107,2092.43
42108,2095.84
42109,2106.63
42110,2104.99
42111,2081.18
42114,2100.4
42115,2097.29
42116,2107.96
42117,2112.93
42118,2117.69
42121,2108.92
42122,2114.76
42123,2106.85
42124,2085.51
42125,2108.29
42128,2114.49
42129,2089.46
42130,2080.15
42131,2088
42132,2116.1
42135,2105.33
42136,2099.12
42137,2098.48
42138,2121.1
42139,2122.73
42142,2129.2
42143,2127.83
42144,2125.85
42145,2130.82
42146,2126.06
42149,2126.06
42150,2104.2
42151,2123.48
42152,2120.79
42153,2107.39
42156,2111.73
42157,2109.6
42158,2114.07
42159,2095.84
42160,2092.83
42163,2079.28
42164,2080.15
42165,2105.2
42166,2108.86
42167,2094.11
42170,2084.43
42171,2096.29
42172,2100.44
42173,2121.24
42174,2109.99
42177,2122.85
42178,2124.2
42179,2108.58
42180,2102.31
42181,2101.49
42184,2057.64
42185,2063.11
42186,2077.42
42187,2076.78
42188,2076.78
42191,2068.76
42192,2081.34
42193,2046.68
42194,2051.31
42195,2076.62
42198,2099.6
42199,2108.95
42200,2107.4
42201,2124.29
42202,2126.64
42205,2128.28
42206,2119.21
42207,2114.15
42208,2102.15
42209,2079.65
42212,2067.64
42213,2093.25
42214,2108.57
42215,2108.63
42216,2103.84
42219,2098.04
42220,2093.32
42221,2099.84
42222,2083.56
42223,2077.57
42226,2104.18
42227,2084.07
42228,2086.05
42229,2083.39
42230,2091.54
42233,2102.44
42234,2096.92
42235,2079.61
42236,2035.73
42237,1970.89
42240,1893.21
42241,1867.61
42242,1940.51
42243,1987.66
42244,1988.87
42247,1972.18
42248,1913.85
42249,1948.86
42250,1951.13
42251,1921.22
42254,1921.22
42255,1969.41
42256,1942.04
42257,1952.29
42258,1961.05
42261,1953.03
42262,1978.09
42263,1995.31
42264,1990.2
42265,1958.03
42268,1966.97
42269,1942.74
42270,1938.76
42271,1932.24
42272,1931.34
42275,1881.77
42276,1884.09
42277,1920.03
42278,1923.82
42279,1951.36
42282,1987.05
42283,1979.92
42284,1995.83
42285,2013.43
42286,2014.89
42289,2017.46
42290,2003.69
42291,1994.24
